timestamp,imu_id,accel_x,accel_y,accel_z,roll,pitch,yaw
0.0,0,0.059,0.875,-0.524,121.28254896956933,-2.8623446054648993,66.19844223158624
0.0,1,0.22,0.971,0.145,82.31710284925735,-12.490456618510079,-11.328808949323045
0.0,2,0.22,0.971,0.145,82.31710284925735,-12.490456618510079,-11.328808949323045
0.0,3,0.052,0.965,0.27,73.28418082362124,-3.140521287705098,-120.63849223624246
0.0,4,0.052,0.965,0.27,73.28418082362124,-3.140521287705098,-120.63849223624246
0.0,5,0.052,0.965,0.27,73.28418082362124,-3.140521287705098,-120.63849223624246
0.039,0,0.054,0.876,-0.521,121.17407533782111,-2.9576901679060947,66.27475031560594
0.039,1,0.22,0.966,0.13,82.31710284925735,-12.490456618510079,-11.328808949323045
0.039,2,0.22,0.966,0.13,82.31710284925735,-12.490456618510079,-11.328808949323045
0.039,3,0.05,0.964,0.276,73.3827035692539,-3.122570346261613,-120.74387439507153
0.039,4,0.05,0.964,0.276,73.3827035692539,-3.122570346261613,-120.74387439507153
0.039,5,0.05,0.964,0.276,73.3827035692539,-3.122570346261613,-120.74387439507153
0.077,0,0.054,0.87,-0.518,121.1696158308249,-3.0094508407398446,66.26042832004492
0.077,1,0.224,0.966,0.147,82.10929480668119,-12.583600183540321,-11.270474225576562
0.077,2,0.224,0.966,0.147,82.10929480668119,-12.583600183540321,-11.270474225576562
0.077,3,0.052,0.96,0.267,73.3827035692539,-3.122570346261613,-120.74387439507153
0.077,4,0.052,0.96,0.267,73.3827035692539,-3.122570346261613,-120.74387439507153
0.077,5,0.052,0.96,0.267,73.3827035692539,-3.122570346261613,-120.74387439507153
0.115,0,0.05,0.874,-0.519,121.07430491348708,-2.9491879124262925,66.17989092923439
0.115,1,0.221,0.959,0.145,82.00688148920824,-12.580562589380914,-11.14816470523257
0.115,2,0.221,0.959,0.145,82.00688148920824,-12.580562589380914,-11.14816470523257
0.115,3,0.053,0.966,0.278,73.37750014569005,-3.0939682231457004,-120.64791088974573
0.115,4,0.053,0.966,0.278,73.37750014569005,-3.0939682231457004,-120.64791088974573
0.115,5,0.053,0.966,0.278,73.37750014569005,-3.0939682231457004,-120.64791088974573
0.153,0,0.052,0.875,-0.52,121.06985357197559,-3.0007995221540678,66.26565838620347
0.153,1,0.216,0.963,0.137,82.00688148920824,-12.580562589380914,-11.14816470523257
0.153,2,0.216,0.963,0.137,82.00688148920824,-12.580562589380914,-11.14816470523257
0.153,3,0.05,0.967,0.273,73.37234484291352,-3.0653574381000728,-120.65195256384129
0.153,4,0.05,0.967,0.273,73.37234484291352,-3.0653574381000728,-120.65195256384129
0.153,5,0.05,0.967,0.273,73.37234484291352,-3.0653574381000728,-120.65195256384129
0.19,0,0.059,0.876,-0.524,121.16507860362381,-3.061204795839946,66.24611446277612
0.19,1,0.219,0.971,0.143,82.00997155960195,-12.481533736228752,-11.162406714447416
0.19,2,0.219,0.971,0.143,82.00997155960195,-12.481533736228752,-11.162406714447416
0.19,3,0.048,0.962,0.275,73.36217863185026,-3.008110205083236,-120.56005126338192
0.19,4,0.048,0.962,0.275,73.36217863185026,-3.008110205083236,-120.56005126338192
0.19,5,0.048,0.962,0.275,73.36217863185026,-3.008110205083236,-120.56005126338192
0.229,0,0.059,0.877,-0.53,121.16046364782166,-3.1129519168076816,66.23180888372858
0.229,1,0.218,0.978,0.135,82.00997155960195,-12.481533736228752,-11.162406714447416
0.229,2,0.218,0.978,0.135,82.00997155960195,-12.481533736228752,-11.162406714447416
0.229,3,0.05,0.965,0.272,73.36217863185026,-3.008110205083236,-120.56005126338192
0.229,4,0.05,0.965,0.272,73.36217863185026,-3.008110205083236,-120.56005126338192
0.229,5,0.05,0.965,0.272,73.36217863185026,-3.008110205083236,-120.56005126338192
0.268,0,0.057,0.878,-0.534,121.26021083495795,-3.1218919297689345,66.22638438738043
0.268,1,0.223,0.986,0.131,82.11537173738493,-12.385492374257153,-11.198585179626194
0.268,2,0.223,0.986,0.131,82.11537173738493,-12.385492374257153,-11.198585179626194
0.268,3,0.05,0.97,0.274,73.35716773942534,-2.9794739185612555,-120.56410819525104
0.268,4,0.05,0.97,0.274,73.35716773942534,-2.9794739185612555,-120.56410819525104
0.268,5,0.05,0.97,0.274,73.35716773942534,-2.9794739185612555,-120.56410819525104
0.305,0,0.052,0.882,-0.536,121.46435028899364,-3.0875502481937014,66.23006380751293
0.305,1,0.215,0.991,0.128,82.32005166835323,-12.391353958973266,-11.242496843656843
0.305,2,0.215,0.991,0.128,82.32005166835323,-12.391353958973266,-11.242496843656843
0.305,3,0.056,0.967,0.269,73.36217863185026,-3.008110205083236,-120.56005126338192
0.305,4,0.056,0.967,0.269,73.36217863185026,-3.008110205083236,-120.56005126338192
0.305,5,0.056,0.967,0.269,73.36217863185026,-3.008110205083236,-120.56005126338192
0.343,0,0.049,0.87,-0.534,121.47339579657798,-2.9831431156231574,66.25923939512519
0.343,1,0.219,0.98,0.127,82.42239505395246,-12.394227285629217,-11.264461012256012
0.343,2,0.219,0.98,0.127,82.42239505395246,-12.394227285629217,-11.264461012256012
0.343,3,0.051,0.963,0.277,73.36723766897649,-3.036738071838868,-120.5559993706415
0.343,4,0.051,0.963,0.277,73.36723766897649,-3.036738071838868,-120.5559993706415
0.343,5,0.051,0.963,0.277,73.36723766897649,-3.036738071838868,-120.5559993706415
0.381,0,0.045,0.875,-0.535,121.58192077575875,-2.886878911134491,66.18342858308439
0.381,1,0.217,0.975,0.132,82.32005166835323,-12.391353958973266,-11.242496843656843
0.381,2,0.217,0.975,0.132,82.32005166835323,-12.391353958973266,-11.242496843656843
0.381,3,0.047,0.965,0.268,73.46583829402807,-3.01927253015704,-120.5612078577928
0.381,4,0.047,0.965,0.268,73.46583829402807,-3.01927253015704,-120.5612078577928
0.381,5,0.047,0.965,0.268,73.46583829402807,-3.01927253015704,-120.5612078577928
0.418,0,0.04,0.868,-0.539,121.69016441926833,-2.789986914908762,66.20799782504906
0.418,1,0.217,0.978,0.122,82.52474068031847,-12.397062288423323,-11.286430641235128
0.418,2,0.217,0.978,0.122,82.52474068031847,-12.397062288423323,-11.286430641235128
0.418,3,0.053,0.965,0.268,73.57459028650908,-3.0583684899761745,-120.5584874427625
0.418,4,0.053,0.965,0.268,73.57459028650908,-3.0583684899761745,-120.5584874427625
