timestamp,imu_id,accel_x,accel_y,accel_z,roll,pitch,yaw
0.0,0,-0.03,0.986,0.266,73.96528725765852,1.4678330514094198,-88.30675501230104
0.0,1,-0.932,0.332,0.104,71.99193371487372,69.76895386199101,157.29139421856374
0.0,2,0.977,0.256,0.096,66.70788751037831,-74.40026322429414,-22.816812707238
0.0,3,-0.03,0.986,0.266,73.96528725765852,1.4678330514094198,-88.30675501230104
0.0,4,-0.008,1.01,0.011,86.14327107436709,2.859720134985835,-74.09630395310361
0.0,5,-0.079,1.015,-0.153,99.33900704872265,5.245684560352692,-67.97123952245842
0.034,0,-0.025,0.988,0.27,73.97030548287039,1.5230686229489006,-88.21446820292763
0.034,1,-0.934,0.33,0.108,71.73429220429651,69.73782494542311,157.01678518096563
0.034,2,0.973,0.254,0.095,67.18693112250911,-74.34795265266742,-23.202936032085745
0.034,3,-0.025,0.988,0.27,73.97030548287039,1.5230686229489006,-88.21446820292763
0.034,4,-0.006,1.008,0.009,86.1234294449666,2.8327462034214075,-73.99588635840098
0.034,5,-0.085,1.017,-0.153,99.32993342118115,5.261904314718922,-67.87033165297206
0.069,0,-0.022,0.987,0.27,73.97030548287039,1.5230686229489008,-88.31446820292763
0.069,1,-0.938,0.328,0.111,71.47746497642169,69.70626969096816,156.84298876746624
0.069,2,0.975,0.253,0.101,67.33446166538069,-74.25626471002273,-23.344963988426233
0.069,3,-0.022,0.987,0.27,73.97030548287039,1.5230686229489008,-88.31446820292763
0.069,4,-0.012,1.01,0.009,86.15326257582684,2.8731551090994167,-74.29650572575031
0.069,5,-0.082,1.016,-0.147,99.32083139915402,5.278108417661013,-67.76942894807767
0.104,0,-0.026,0.985,0.268,73.87592769550578,1.5878307160743745,-88.22492258540258
0.104,1,-0.938,0.324,0.11,71.22145924296643,69.67429008720559,156.57001216443453
0.104,2,0.971,0.25,0.107,67.00794873959894,-74.21746666088347,-23.005692151367843
0.104,3,-0.026,0.985,0.268,73.87592769550578,1.5878307160743745,-88.22492258540258
0.104,4,-0.009,1.007,0.01,86.18351839694138,2.9132500957498797,-74.49708282574213
0.104,5,-0.077,1.016,-0.151,99.24225328987741,5.213157447856446,-67.77833552746353
0.139,0,-0.026,0.984,0.27,73.8786139664784,1.6156002997319963,-88.32881812944872
0.139,1,-0.937,0.323,0.111,70.8665759147607,69.73570797454539,156.2043558412579
0.139,2,0.968,0.252,0.104,67.00794873959894,-74.21746666088347,-23.005692151367843
0.139,3,-0.026,0.984,0.27,73.8786139664784,1.6156002997319963,-88.32881812944872
0.139,4,-0.007,1.01,0.01,86.14826094689637,2.866441971811228,-74.29640542587386
0.139,5,-0.085,1.016,-0.153,99.24225328987741,5.213157447856446,-67.57833552746354
0.173,0,-0.024,0.987,0.272,73.8786139664784,1.615600299731996,-88.22881812944873
0.173,1,-0.939,0.322,0.107,70.61110931719517,69.70272043666958,155.93200498244042
0.173,2,0.97,0.256,0.102,67.15545111401846,-74.12591671807391,-23.04760178095972
0.173,3,-0.024,0.987,0.272,73.8786139664784,1.615600299731996,-88.22881812944873
0.173,4,-0.011,1.01,0.011,86.17844654375678,2.906589585508314,-74.59698958879028
0.173,5,-0.085,1.017,-0.15,99.23323380719313,5.229210594693501,-67.3774498432213
0.208,0,-0.027,0.986,0.272,73.8786139664784,1.6156002997319963,-88.32881812944872
0.208,1,-0.939,0.322,0.105,70.50938351783189,69.79631677247275,155.83656697982704
0.208,2,0.971,0.26,0.1,67.15545111401846,-74.12591671807391,-23.04760178095972
0.208,3,-0.027,0.986,0.272,73.8786139664784,1.6156002997319963,-88.32881812944872
0.208,4,-0.005,1.01,0.011,86.15326257582684,2.8731551090994163,-74.49650572575031
0.208,5,-0.084,1.019,-0.155,99.24225328987741,5.213157447856448,-67.27833552746353
0.242,0,-0.029,0.986,0.273,73.78458904740735,1.6811653073527792,-88.23951276749152
0.242,1,-0.939,0.327,0.101,70.50938351783189,69.79631677247275,155.83656697982704
0.242,2,0.971,0.26,0.102,67.15545111401846,-74.12591671807391,-23.04760178095972
0.242,3,-0.029,0.986,0.273,73.78458904740735,1.6811653073527792,-88.23951276749152
0.242,4,-0.01,1.009,0.012,86.1234294449666,2.8327462034214075,-74.19588635840098
0.242,5,-0.087,1.017,-0.157,99.32083139915402,5.278108417661013,-67.1694289480777
0.276,0,-0.029,0.987,0.274,73.78743075641567,1.709087871474175,-88.24344817514047
0.276,1,-0.936,0.329,0.099,70.40675085366229,69.88985404935124,155.74022028327065
0.276,2,0.97,0.26,0.103,67.30130425424417,-74.0342679875076,-23.287860929631467
0.276,3,-0.029,0.987,0.274,73.78743075641567,1.709087871474175,-88.24344817514047
0.276,4,-0.007,1.008,0.011,86.11357955336696,2.81920757557091,-74.2956705569945
0.276,5,-0.086,1.017,-0.153,99.32083139915402,5.278108417661013,-67.0694289480777
0.31,0,-0.032,0.985,0.274,73.79325479577058,1.7649185158017948,-88.1513105643637
0.31,1,-0.935,0.332,0.1,70.76598170547094,69.82947093469346,156.2099594025432
0.31,2,0.97,0.262,0.1,67.30130425424417,-74.0342679875076,-23.187860929631473
0.31,3,-0.032,0.985,0.274,73.79325479577058,1.7649185158017948,-88.1513105643637
0.31,4,-0.017,1.012,0.016,86.09402220282894,2.7920278227729973,-74.19522499939022
0.31,5,-0.083,1.015,-0.154,99.32993342118115,5.261904314718922,-67.07033165297209
0.344,0,-0.032,0.988,0.274,73.7962371166486,1.7928264387584294,-88.15523745546065
0.344,1,-0.937,0.332,0.102,70.76598170547094,69.82947093469346,156.2099594025432
0.344,2,0.97,0.261,0.098,67.44553468161949,-73.94252216161249,-23.226496109813304
0.344,3,-0.032,0.988,0.274,73.7962371166486,1.7928264387584294,-88.15523745546065
0.344,4,-0.003,1.011,0.011,86.06025623081935,2.7441378777499215,-74.09440073431657
0.344,5,-0.081,1.018,-0.154,99.33900704872265,5.245684560352693,-67.17123952245842
0.378,0,-0.032,0.987,0.274,73.6998081112203,1.831597370027913,-88.06233086875031
0.378,1,-0.939,0.333,0.107,70.76598170547094,69.82947093469346,156.30995940254323
0.378,2,0.972,0.261,0.097,67.76716310293858,-73.98061911253129,-23.461150321796083
0.378,3,-0.032,0.987,0.274,73.6998081112203,1.831597370027913,-88.06233086875031
0.378,4,-0.009,1.009,0.012,85.96251089732381,2.5980491702919672,-73.49159255983486
0.378,5,-0.083,1.02,-0.162,99.46311935234101,5.228627859804418,-67.06693038238907
0.413,0,-0.029,0.987,0.273,73.6967623776752,1.8035278200567235,-88.15835887007972
0.413,1,-0.939,0.334,0.112,70.76598170547094,69.82947093469346,156.40995940254322
0.413,2,0.969,0.257,0.099,67.76716310293858,-73.98061911253129,-23.461150321796083
0.413,3,-0.029,0.987,0.273,73.6967623776752,1.8035278200567235,-88.15835887007972
0.413,4,-0.013,1.012,0.012,85.96251089732381,2.5980491702919672,-73.49159255983486
0.413,5,-0.083,1.015,-0.151,99.45407840407992,5.2450613525921215,-67.16598430258797
0.447,0,-0.027,0.985,0.273,73.6967623776752,1.8035278200567235,-87.95835887007972
0.447,1,-0.94,0.335,0.116,70.61110931719517,69.70272043666958,156.33200498244042
0.447,2,0.967,0.254,0.101,67.76716310293858,-73.98061911253127,-23.361150321796075
0.447,3,-0.027,0.985,0.273,73.6967623776752,1.8035278200567235,-87.95835887007972
0.447,4,-0.001,1.011,0.006,85.88304439411989,2.4700570255046186,-72.78879420678894
0.447,5,-0.082,1.018,-0.154,99.46311935234101,5.228627859804418,-67.16693038238907
0.481,0,-0.029,0.986,0.266,73.79325479577058,1.7649185158017948,-88.05131056436369
0.481,1,-0.939,0.331,0.116,70.61110931719517,69.70272043666958,156.43200498244042
0.481,2,0.969,0.253,0.102,67.76716310293858,-73.98061911253127,-23.361150321796075
0.481,3,-0.029,0.986,0.266,73.79325479577058,1.7649185158017948,-88.05131056436369
0.481,4,-0.02,1.011,0.014,85.94450430889303,2.5698226880895083,-73.19100150420002
0.481,5,-0.079,1.018,-0.156,99.47213152161046,5.212178827086474,-67.26788166425322
0.515,0,-0.026,0.987,0.274,73.79031934076852,1.7370056338328563,-87.94738078918186
0.515,1,-0.94,0.331,0.115,70.35649644362199,69.66931301426038,156.1605060963486
0.515,2,0.972,0.254,0.103,67.62455083910068,-74.07259626188922,-23.12404432555525
0.515,3,-0.026,0.987,0.274,73.79031934076852,1.7370056338328563,-87.94738078918186
0.515,4,-0.003,1.011,0.01,85.85745502381691,2.4268474237902016,-72.58778315260761
0.515,5,-0.076,1.016,-0.16,99.51675986692402,5.1297023148360426,-67.17271568820951
0.55,0,-0.03,0.985,0.271,73.78743075641567,1.7090878714741753,-87.94344817514049
0.55,1,-0.94,0.33,0.109,70.35649644362199,69.66931301426038,156.1605060963486
0.55,2,0.974,0.252,0.099,67.62455083910068,-74.07259626188922,-23.12404432555525
0.55,3,-0.03,0.985,0.271,73.78743075641567,1.7090878714741753,-87.94344817514049
0.55,4,-0.001,1.009,0.013,85.7287157036421,2.1920391867900975,-70.78175385919499
0.55,5,-0.079,1.014,-0.152,99.51675986692402,5.1297023148360426,-67.17271568820951
0.584,0,-0.026,0.988,0.271,73.78458904740735,1.681165307352779,-87.83951276749151
0.584,1,-0.937,0.328,0.106,70.35649644362199,69.66931301426038,156.1605060963486
0.584,2,0.969,0.25,0.093,67.48032587506935,-74.16447868088173,-22.885324393329157
0.584,3,-0.026,0.988,0.271,73.78458904740735,1.681165307352779,-87.83951276749151
0.584,4,-0.008,1.011,0.012,85.68385018119429,2.102192661612419,-71.47922650492718
0.584,5,-0.076,1.016,-0.151,99.43693619972387,5.0662484028240495,-67.28156367161631
0.618,0,-0.024,0.989,0.263,73.87592769550578,1.5878307160743748,-87.82492258540259
0.618,1,-0.943,0.327,0.104,70.61110931719517,69.70272043666958,156.33200498244042
0.618,2,0.971,0.251,0.095,67.66259843596245,-74.29453558870085,-22.985858483895058
0.618,3,-0.024,0.989,0.263,73.87592769550578,1.5878307160743748,-87.82492258540259
0.618,4,-0.004,1.009,0.011,85.65498931984628,2.041782932022148,-71.07746435130105
0.618,5,-0.077,1.018,-0.156,99.44566726957447,5.0498446895716285,-67.18253261679052
0.652,0,-0.023,0.984,0.27,73.86814871470672,1.504495488720148,-87.81322063766522
0.652,1,-0.941,0.326,0.099,70.8665759147607,69.73570797454539,156.6043558412579
0.652,2,0.973,0.251,0.1,67.66259843596245,-74.29453558870085,-22.985858483895058
0.652,3,-0.023,0.984,0.27,73.86814871470672,1.504495488720148,-87.81322063766522
0.652,4,0.009,1.006,0.007,85.47136373117314,1.5927142158820338,-68.762980596674
0.652,5,-0.08,1.017,-0.16,99.45436964354289,5.033425969036273,-67.18350657487953
0.686,0,-0.025,0.984,0.27,73.86564901264565,1.476708515005409,-87.70931503282735
0.686,1,-0.934,0.327,0.093,71.02343875487554,69.86220153861643,156.68420896967916
0.686,2,0.969,0.249,0.103,67.18693112250911,-74.34795265266742,-22.502936032085746
0.686,3,-0.025,0.984,0.27,73.86564901264565,1.476708515005409,-87.70931503282735
0.686,4,-0.006,1.006,0.009,85.48256109943844,1.6242583159926995,-68.66406913492536
0.686,5,-0.078,1.014,-0.148,99.36556197349317,4.9868067737452595,-67.19126229595486
0.721,0,-0.024,0.987,0.275,73.76112379303672,1.4296591265098886,-87.70397586548664
0.721,1,-0.931,0.334,0.091,71.6380300579975,69.83213077817605,157.22645251311664
0.721,2,0.971,0.246,0.107,66.70788751037831,-74.40026322429414,-22.11681270723801
0.721,3,-0.024,0.987,0.275,73.76112379303672,1.4296591265098886,-87.70397586548664
0.721,4,-0.003,1.012,0.007,85.45767665496389,1.5531757606569616,-67.8616027535133
0.721,5,-0.079,1.017,-0.151,99.34828639812885,5.019323645582448,-67.28935595890327
0.755,0,-0.022,0.991,0.271,73.7564252860384,1.3737226772494544,-87.69605187262971
0.755,1,-0.934,0.335,0.092,71.89684263175238,69.86341834294191,157.5021425954729
0.755,2,0.978,0.252,0.104,66.37975810726262,-74.36045829891636,-21.776101024957857
0.755,3,-0.022,0.991,0.271,73.7564252860384,1.3737226772494544,-87.69605187262971
0.755,4,-0.003,1.01,0.012,85.43133840513786,1.4737491555955402,-67.5587914314707
0.755,5,-0.079,1.02,-0.153,99.35693839977273,5.003072647262949,-67.09030666696819
0.789,0,-0.026,0.987,0.269,73.85385037136788,1.3377129340622178,-87.78975186398354
0.789,1,-0.938,0.335,0.095,72.41691515353628,69.92470138966418,158.05596528433776
0.789,2,0.98,0.251,0.101,66.37975810726262,-74.36045829891636,-21.876101024957837
0.789,3,-0.026,0.987,0.269,73.85385037136788,1.3377129340622178,-87.78975186398354
0.789,4,-0.002,1.009,0.013,85.39443508836453,1.3537802450728975,-66.9544418100025
0.789,5,-0.075,1.016,-0.153,99.36556197349317,4.9868067737452595,-67.19126229595486
0.824,0,-0.025,0.986,0.273,73.7564252860384,1.3737226772494544,-87.69605187262971
0.824,1,-0.932,0.334,0.099,72.41691515353628,69.92470138966418,158.05596528433776
0.824,2,0.974,0.252,0.098,66.37975810726262,-74.36045829891636,-21.97610102495785
0.824,3,-0.025,0.986,0.273,73.7564252860384,1.3737226772494544,-87.69605187262971
0.824,4,-0.004,1.01,0.014,85.35854009656562,1.2247991678319161,-67.14963876431595
0.824,5,-0.077,1.018,-0.155,99.39126190295771,4.937920395610794,-67.19415858972842
0.858,0,-0.023,0.988,0.271,73.754146419102,1.3457486264053615,-87.79208648043218
0.858,1,-0.933,0.334,0.106,72.50962982656499,69.82992480116795,158.14302050983025
0.858,2,0.971,0.255,0.099,66.37975810726262,-74.36045829891636,-21.97610102495785
0.858,3,-0.023,0.988,0.271,73.754146419102,1.3457486264053615,-87.79208648043218
0.858,4,-0.003,1.009,0.011,85.36067813250766,1.2328893286275167,-67.04994362646389
0.858,5,-0.073,1.019,-0.155,99.32744252257173,4.843190743895234,-67.1046705801749
0.892,0,-0.019,0.989,0.271,73.75191448148354,1.3177707963217937,-87.78811888512627
0.892,1,-0.937,0.333,0.11,72.50962982656499,69.82992480116795,158.14302050983025
0.892,2,0.979,0.25,0.109,66.0533278117842,-74.32013001631273,-21.737087241869208
0.892,3,-0.019,0.989,0.271,73.75191448148354,1.3177707963217937,-87.78811888512627
0.892,4,0.0,1.01,0.007,85.30968393139572,1.0214042693554488,-65.54183128982174
0.892,5,-0.077,1.017,-0.156,99.34410811008519,4.810746715601688,-67.2066172348324
0.926,0,-0.023,0.987,0.271,73.75191448148354,1.3177707963217935,-87.68811888512627
0.926,1,-0.937,0.328,0.111,72.25038211432819,69.79965446679007,157.8668085117739
0.926,2,0.978,0.248,0.109,66.0533278117842,-74.32013001631273,-21.737087241869208
0.926,3,-0.023,0.987,0.271,73.75191448148354,1.3177707963217935,-87.68811888512627
0.926,4,-0.002,1.008,0.008,85.30097742302821,0.9804811196417771,-65.04022983434655
0.926,5,-0.071,1.019,-0.152,99.3688937536283,4.761973533659853,-67.1095726106195
0.96,0,-0.017,0.985,0.271,73.74759140856675,1.2618041131660456,-87.8801772675258
0.96,1,-0.936,0.327,0.112,71.99193371487372,69.76895386199101,157.59139421856372
0.96,2,0.971,0.246,0.104,65.8974635927574,-74.41088003526808,-21.4869898689627
0.96,3,-0.017,0.985,0.271,73.74759140856675,1.2618041131660456,-87.8801772675258
0.96,4,0.005,1.008,0.008,85.34219165161755,0.6290416981478535,-63.32558303395302
0.96,5,-0.072,1.017,-0.161,99.40154326702711,4.696744698991622,-67.11357866816562
0.995,0,-0.013,0.985,0.269,73.84321852531572,1.1986233416896697,-87.77013424714806
0.995,1,-0.936,0.326,0.106,71.73429220429651,69.73782494542313,157.3167851809656
0.995,2,0.973,0.246,0.104,65.8974635927574,-74.41088003526808,-21.4869898689627
0.995,3,-0.013,0.985,0.269,73.84321852531572,1.1986233416896697,-87.77013424714806
0.995,4,0.0,1.011,0.008,85.32649344848471,0.49888750447575686,-62.62035806420861
0.995,5,-0.072,1.016,-0.149,99.41769706545179,4.664046344566157,-67.11560957052623
1.029,0,-0.018,0.988,0.27,73.8392925884628,1.1429633737539888,-87.86227321726398
1.029,1,-0.939,0.325,0.102,71.6380300579975,69.83213077817605,157.12645251311665
1.029,2,0.976,0.245,0.105,65.73982068105293,-74.50151904746365,-21.335112553950783
1.029,3,-0.018,0.988,0.27,73.8392925884628,1.1429633737539888,-87.86227321726398
1.029,4,0.004,1.012,0.003,85.3113978590715,0.32748964367249805,-59.213407010518395
1.029,5,-0.076,1.017,-0.144,99.30356404720114,4.668584045545587,-67.21991879047825
1.064,0,-0.019,0.987,0.268,73.83739966206932,1.115128532076295,-87.85833988650836
1.064,1,-0.939,0.326,0.094,71.6380300579975,69.83213077817605,157.02645251311665
1.064,2,0.977,0.245,0.102,65.58036990592686,-74.5920450928845,-21.281426135245024
1.064,3,-0.019,0.987,0.268,73.83739966206932,1.115128532076295,-87.85833988650836
1.064,4,0.002,1.01,0.008,85.30025654957151,0.04916221265916215,-59.60201742115477
1.064,5,-0.068,1.018,-0.153,99.34350528554533,4.587578957161366,-67.12491019573707
