timestamp,imu_id,accel_x,accel_y,accel_z,roll,pitch,yaw
0.547,4,1.008,-0.01,0.003,-43.2,-85.2,-25.3
0.547,5,1.018,-0.088,-0.128,-143.3,-80.2,-166.6
0.581,1,0.212,-0.961,0.152,-80.7,-11.9,32.3
0.581,2,0.198,0.985,0.094,83.9,-11.3,62.2
0.581,3,0.997,-0.018,0.242,-3.7,-75.4,5.1
0.581,4,1.009,-0.013,0.005,-46.7,-85.2,-24.0
0.581,5,1.02,-0.089,-0.129,-143.4,-80.2,-166.5
0.616,1,0.211,-0.963,0.154,-80.6,-11.9,32.3
0.616,2,0.197,0.99,0.1,83.9,-11.3,62.2
0.616,3,0.995,-0.019,0.243,-3.8,-75.4,5.2
0.616,4,1.009,-0.003,0.004,-45.2,-85.2,-24.9
0.616,5,1.02,-0.092,-0.127,-143.4,-80.2,-166.6
0.65,1,0.212,-0.962,0.155,-80.6,-11.9,32.3
0.65,2,0.196,0.989,0.098,84.0,-11.3,62.2
0.65,3,0.995,-0.02,0.242,-3.9,-75.4,5.3
0.65,4,1.008,-0.006,0.006,-44.2,-85.2,-26.1
0.65,5,1.019,-0.093,-0.131,-143.3,-80.2,-166.6
0.684,1,0.212,-0.96,0.154,-80.6,-12.0,32.3
0.684,2,0.198,0.987,0.092,84.0,-11.3,62.1
0.684,3,0.996,-0.021,0.242,-4.1,-75.4,5.4
0.684,4,1.009,-0.01,0.004,-45.2,-85.2,-25.5
0.684,5,1.02,-0.092,-0.126,-143.2,-80.2,-166.8
0.718,1,0.213,-0.962,0.152,-80.6,-12.0,32.4
0.718,2,0.199,0.988,0.091,84.1,-11.3,62.1
0.718,3,0.997,-0.021,0.241,-4.2,-75.4,5.5
0.718,4,1.008,-0.008,0.005,-44.8,-85.2,-26.0
0.718,5,1.021,-0.091,-0.127,-143.2,-80.2,-166.8
0.752,1,0.211,-0.964,0.154,-80.6,-12.0,32.4
0.752,2,0.197,0.988,0.094,84.1,-11.3,62.1
0.752,3,0.996,-0.02,0.24,-4.3,-75.4,5.7
0.752,4,1.01,-0.018,0.008,-44.9,-85.2,-26.6
0.752,5,1.019,-0.091,-0.128,-143.2,-80.2,-166.8
0.786,1,0.211,-0.962,0.154,-80.6,-12.0,32.4
0.786,2,0.197,0.987,0.097,84.1,-11.2,62.1
0.786,3,0.995,-0.018,0.241,-4.4,-75.4,5.8
0.786,4,1.008,-0.016,0.01,-47.3,-85.2,-25.4
0.786,5,1.02,-0.092,-0.127,-143.3,-80.2,-166.7
0.821,1,0.209,-0.963,0.155,-80.6,-12.0,32.5
0.821,2,0.197,0.988,0.096,84.1,-11.2,62.2
0.821,3,0.995,-0.017,0.241,-4.4,-75.4,5.8
0.821,4,1.009,-0.004,0.003,-47.3,-85.2,-25.0
0.821,5,1.021,-0.089,-0.125,-143.3,-80.2,-166.7
0.857,1,0.207,-0.965,0.155,-80.5,-12.0,32.5
0.857,2,0.199,0.987,0.094,84.2,-11.2,62.2
0.857,3,0.996,-0.017,0.24,-4.4,-75.4,5.8
0.857,4,1.01,-0.007,0.004,-47.4,-85.2,-23.6
0.857,5,1.02,-0.09,-0.127,-143.2,-80.2,-166.8
0.891,1,0.206,-0.964,0.152,-80.5,-11.9,32.6
0.891,2,0.198,0.986,0.094,84.2,-11.2,62.2
0.891,3,0.997,-0.019,0.238,-4.5,-75.5,5.9
0.891,4,1.01,-0.002,0.001,-48.6,-85.2,-21.9
0.891,5,1.021,-0.09,-0.125,-143.2,-80.2,-166.8
0.926,1,0.208,-0.964,0.149,-80.5,-11.9,32.6
0.926,2,0.198,0.986,0.097,84.2,-11.2,62.2
0.926,3,0.997,-0.016,0.24,-4.4,-75.5,5.7
0.926,4,1.01,-0.008,0.004,-48.3,-85.2,-21.4
0.926,5,1.021,-0.091,-0.131,-143.4,-80.2,-166.7
0.96,1,0.208,-0.964,0.151,-80.6,-11.8,32.6
0.96,2,0.195,0.988,0.099,84.1,-11.2,62.2
0.96,3,0.995,-0.017,0.238,-4.3,-75.5,5.7
0.96,4,1.01,-0.012,0.007,-46.8,-85.2,-22.0
0.96,5,1.017,-0.09,-0.127,-143.3,-80.2,-166.8
0.994,1,0.21,-0.965,0.154,-80.6,-11.8,32.6
0.994,2,0.196,0.986,0.093,84.1,-11.2,62.2
0.994,3,0.999,-0.016,0.242,-4.3,-75.5,5.6
0.994,4,1.01,-0.012,0.005,-49.5,-85.2,-20.8
0.994,5,1.019,-0.087,-0.126,-143.5,-80.2,-166.7
1.028,1,0.207,-0.972,0.157,-80.6,-11.8,32.6
1.028,2,0.199,0.985,0.091,84.2,-11.2,62.2
1.028,3,0.998,-0.015,0.241,-4.2,-75.5,5.5
1.028,4,1.012,-0.002,0.003,-48.3,-85.2,-20.6
1.028,5,1.022,-0.09,-0.135,-143.7,-80.2,-166.5
1.061,1,0.204,-0.964,0.149,-80.6,-11.8,32.7
1.061,2,0.196,0.987,0.098,84.2,-11.2,62.2
